:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
non-invasive-ventilation-niv,reduced-intubation-rate,BENEFICIAL,0.5,MEDIUM,Reduced in 11/29 studies,postoperative,curated,21424246,2011,1
noninvasive-mechanical-ventilation,staff-time-and-cost-similar-to-invasive-ventilation,ASSOCIATION,0.5,MEDIUM,No difference in staff time and cost between NIMV and InMV in first 48h,acute-respiratory-failure-COPD,curated,9187186,1997,1
noninvasive-pressure-support-ventilation-nipsv,reduced-endotracheal-intubation,NULL,0.5,MEDIUM,"62% vs 70%, p=0.88",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
noninvasive-pressure-support-ventilation-nipsv,reduced-icu-length-of-stay,NULL,0.5,MEDIUM,"17 ± 19 days vs 25 ± 23 days, p=0.16",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
noninvasive-pressure-support-ventilation-nipsv,reduced-mortality,NULL,0.5,MEDIUM,"33% vs 50%, p=0.46",acute-respiratory-failure-not-COPD,curated,7874950,1995,1
pneumonia-prior-to-ventilation,extubation-failure,ASSOCIATION,0.5,MEDIUM,OR 1.77 (95% CI 1.10-2.84),ventilated-patients|extubation-readiness,curated,17166980,2006,1
positive-fluid-balance,extubation-failure,ASSOCIATION,0.5,MEDIUM,OR 1.70 (95% CI 1.15-2.53),ventilated-patients|extubation-readiness,curated,17166980,2006,1
postoperative-lung-injury,increased-icu-length-of-stay,ASSOCIATION,0.5,MEDIUM,"Patients with postoperative lung injury spent longer in ICU (8.0 [12.4] vs 1.1 [3.7] days, p<0.0001)",postoperative-period,curated,25466352,2014,1
postoperative-lung-injury,increased-hospital-length-of-stay,ASSOCIATION,0.5,MEDIUM,"Patients with postoperative lung injury spent longer in hospital (20.9 [18.1] vs 14.7 [14.3] days, p<0.0001)",postoperative-period,curated,25466352,2014,1
prone-positioning-pressure-controlled-ventilation,improved-ventilation-perfusion-vaq,BENEFICIAL,0.5,MEDIUM,Prone positioning improved PaO2 and increased areas of normal VA/Q,severe-ARDS,curated,7956412,1994,1
prone-ventilation,reduced-icu-mortality-ards,TREND,0.5,LOW,"58% vs 43%, p=0.12",severe-ards,curated,16556697,2006,1
sars-critical-illness,increased-mortality-28d,ASSOCIATION,0.5,MEDIUM,34% mortality in SARS critical illness,sars-during-outbreak,curated,12865378,2003,1
serial-blood-lactate-measurements,guide-therapy,BENEFICIAL,0.5,MEDIUM,A few studies suggested therapy could be guided by lactate kinetics,acute-illness,curated,27520452,2016,1
severe-sepsis-incidence-finland,038-per-1000-adult-population,ASSOCIATION,0.5,MEDIUM,Incidence of severe sepsis in Finland ICUs,finland,curated,17225161,2007,1
solid-cancer,similar-outcomes-to-non-cancer-icu-patients,BENEFICIAL,0.5,MEDIUM,Solid cancer patients had similar outcomes to non-cancer ICU patients (27% mortality),cancer-patients|ICU-admission,curated,19200368,2009,1
trophic-enteral-nutrition-initial-6d,similar-ventilator-free-days,NULL,0.5,MEDIUM,Median 23 VFDs (p=0.90),acute-respiratory-failure|mechanical-ventilation,curated,21242788,2011,1
high-flow-nasal-cannula-oxygen-hfnc,maintained-oxygenation-during-intubation,NULL,0.44,HIGH,"Median lowest SpO2: 91.5% HFNC vs 89.5% HFFM, p=0.44",perioperative-hypoxemia,curated,25869405,2015,1
critical-illness-covid-19,acute-cardiac-injury,ASSOCIATION,0.43,HIGH,43.1% acute cardiac injury incidence,COVID-19|critical-illness,curated,32631393,2020,1
non-invasive-ventilation-niv,improved-outcome,BENEFICIAL,0.35,MEDIUM,Improved in only 1/29 studies,postoperative,curated,21424246,2011,1
covid-19-critical-illness,cardiac-injury,ASSOCIATION,0.27,HIGH,27.0% of COVID-19 ICU patients developed cardiac injury,critically-ill-COVID-19,curated,32410714,2020,1
covid-19-critical-illness,acute-kidney-injury,ASSOCIATION,0.25,HIGH,25.2% of COVID-19 ICU patients developed acute kidney injury,critically-ill-COVID-19,curated,32410714,2020,1
covid-19-critical-illness,septic-shock,ASSOCIATION,0.15,HIGH,15.0% of COVID-19 ICU patients developed septic shock,critically-ill-COVID-19,curated,32410714,2020,1
