poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int
ARDS_POI:02203,postoperative-period,Postoperative period,POI_context,,,,,D011078,C0231552,kg_nodes,21757571|25466352,2
ARDS_POI:02204,fiberoptic-bronchoscopy-with-bronchoalveolar-lavage,Fiberoptic bronchoscopy with bronchoalveolar lavage,POI_intervention,diagnostic-procedure,Fiberoptic bronchoscopy combined with bronchoalveolar lavage for diagnosis of acute respiratory failure in hematology and oncology patients.,FO-BAL,,D001847,C0005836,robot_template_row,20581167,1
ARDS_POI:02205,fiberoptic-bronchoscopy-bal,Fiberoptic bronchoscopy with BAL,POI_intervention,,,,,D001847,C0005836,kg_nodes,18090351|20581167,2
ARDS_POI:02206,no-increased-intubation-requirement,No increased intubation requirement,POI_outcome,,,,,,,kg_nodes,20581167,1
ARDS_POI:02207,noninvasive-testing,Noninvasive diagnostic testing,POI_intervention,,,,,,,kg_nodes,20581167,1
ARDS_POI:02208,no-inferior-diagnosis-rate,No inferior diagnosis rate,POI_outcome,,,,,,,kg_nodes,20581167,1
ARDS_POI:02209,hematology-oncology-patients,Hematology and oncology patients,POI_population,,,,,,,kg_nodes,20581167,1
ARDS_POI:02210,accelerated-improvement-pao2fio2-paco2-dyspnea-rr,"Accelerated improvement in PaO2/FIO2, PaCO2, dyspnea, and respiratory rate",POI_outcome,,,,,,,kg_nodes,12958051,1
ARDS_POI:02211,reduced-intubation-rate-hypercapnic-subgroup,Reduced intubation rate in hypercapnic subgroup,POI_outcome,,,,,,,kg_nodes,12958051,1
ARDS_POI:02212,arterial-hyperoxia,arterial hyperoxia,POI_intervention,oxygen-therapy,Elevated arterial oxygen levels during critical illness.,,,D006585,C0021179,robot_template_row,25855899,1
ARDS_POI:02213,incentive-spirometry,incentive spirometry,POI_intervention,breathing-exercise,Breathing exercise using a device that provides feedback to the patient on inspiratory flow and volume,,,,,robot_template_row,11555536,1
ARDS_POI:02214,no-reduction-ppcs-cardiac-abdominal,No reduction in PPCs after cardiac or abdominal surgery,POI_outcome,,,,,D011656,C0032943,kg_nodes,11555536,1
ARDS_POI:02215,high-flow-nasal-cannula-oxygen-hfnc,high-flow nasal cannula oxygen (HFNC),POI_intervention,oxygen-therapy,High-flow nasal cannula oxygen therapy for patients with persistent acute respiratory failure.,,DOID:11394,D012128,C0035222,robot_template_row,25869405|21958974,2
ARDS_POI:02216,hfnc-oxygen-therapy,High-flow nasal cannula oxygen (HFNC),POI_intervention,,,,,,,kg_nodes,21958974,1
ARDS_POI:02217,improved-respiratory-parameters,Improved respiratory parameters,POI_outcome,,,,,,,kg_nodes,21958974,1
ARDS_POI:02218,immune-modulating-diets-imds,Immune-modulating diets (IMDs),POI_intervention,enteral-nutrition,"Enteral nutrition formulas supplemented with immune-modulating components like arginine, glutamine, and/or fish oil.",,,,,robot_template_row,18626628,1
ARDS_POI:02219,reduced-nosocomial-infections,Reduced nosocomial infections,POI_outcome,,,,,D009322,C0022400,kg_nodes,18626628,1
ARDS_POI:02220,null-effect-mortality-icu-trauma-burn,"No effect on mortality in ICU, trauma, and burn",POI_outcome,,,,,D007674,C0021311,kg_nodes,18626628,1
ARDS_POI:02221,burn,Burn injury,POI_context,,,,,D002057,C0006277,kg_nodes,18626628,1
ARDS_POI:02222,arginine-supplementation,Arginine supplementation,POI_intervention,,,,,D001177,C0003765,kg_nodes,18626628,1
ARDS_POI:02223,glutamine-supplementation,Glutamine supplementation,POI_intervention,,,,,D005973,C0017968,kg_nodes,18626628,1
ARDS_POI:02224,omega-3-fatty-acids-supplementation,Omega-3 fatty acids supplementation,POI_intervention,,,,,D009663,C0033273,kg_nodes,18626628,1
ARDS_POI:02225,immune-modulation,Immune Modulation,POI_mechanism,biological-process,,,,,,mechanism_node,18626628,1
ARDS_POI:02226,increased-use-of-noninvasive-ventilation,increased use of noninvasive ventilation,POI_intervention,ventilation-strategy,,,,,,robot_template_row,16799775,1
ARDS_POI:02227,increased-proportion-patients-successfully-treated-noninvasive-ventilation,Increased proportion of patients successfully treated with noninvasive ventilation,POI_outcome,,,,,,,kg_nodes,16799775,1
ARDS_POI:02228,ventilatory-support-in-icus,Ventilatory support in ICUs,POI_context,,,,,,,kg_nodes,16799775,1
ARDS_POI:02229,criteria-defined-clinical-algorithm-for-ards-treatment,criteria-defined clinical algorithm for ARDS treatment,POI_intervention,lung-protective-ventilation-strategy,ARDS treatment protocol using advanced non-invasive ventilation options and/or extracorporeal membrane oxygenation (ECMO) based on predefined clinical criteria.,,DOID:11394,D012128,C0035222,robot_template_row,9310799,1
ARDS_POI:02230,criteria-defined-clinical-algorithm-ards-treatment,Criteria-defined clinical algorithm for ARDS treatment,POI_intervention,,,,,,,kg_nodes,9310799,1
ARDS_POI:02231,improved-survival-ards,Improved survival in ARDS,POI_outcome,,,,,,,kg_nodes,9310799,1
ARDS_POI:02232,individualised-alveolar-recruitment-peep-titration-ards,Individualised alveolar recruitment and PEEP titration for ARDS,POI_mechanism,,,,,,,kg_nodes,9310799,1
ARDS_POI:02233,high-flow-oxygen-therapy-severe-covid-19,High-flow oxygen therapy for severe COVID-19,POI_intervention,,,,,D015408,C5203670,kg_nodes,34874419,1
ARDS_POI:02234,improved-clinical-recovery,Improved clinical recovery,POI_outcome,,,,,,,kg_nodes,34874419,1
ARDS_POI:02235,severe-covid-19,Severe COVID-19,POI_context,,,,,D015408,C5203670,kg_nodes,34874419,1
ARDS_POI:02236,decreasing-ards-incidence-over-time,Decreasing ARDS incidence over time,POI_outcome,,,,,D012128,C0035222,kg_nodes,20693377,1
ARDS_POI:02237,decreasing-hospital-acquired-ards,Decreasing hospital-acquired ARDS,POI_mechanism,,,,,,,kg_nodes,20693377,1
ARDS_POI:02238,no-change-in-ards-incidence-on-admission,No change in ARDS incidence on admission,POI_outcome,,,,,D012128,C0035222,kg_nodes,20693377,1
ARDS_POI:02239,suburban-community,Suburban community context,POI_context,,,,,,,kg_nodes,20693377,1
ARDS_POI:02240,opioid-withdrawal,Opioid withdrawal,POI_mechanism,,,,,,,kg_nodes,9559604,1
ARDS_POI:02241,benzodiazepine-withdrawal,Benzodiazepine withdrawal,POI_mechanism,,,,,,,kg_nodes,9559604,1
ARDS_POI:02242,sedative-withdrawal,Sedative withdrawal,POI_mechanism,,,,,,,kg_nodes,9559604,1
ARDS_POI:02243,nmba-withdrawal,Neuromuscular blocker withdrawal,POI_mechanism,,,,,,,kg_nodes,9559604,1
ARDS_POI:02244,propofol-withdrawal,Propofol withdrawal,POI_mechanism,,,,,,,kg_nodes,9559604,1
ARDS_POI:02245,acute-withdrawal-syndrome,Acute withdrawal syndrome,POI_outcome,,,,,,,kg_nodes,9559604,1
ARDS_POI:02246,adult-icu-stay,Adult ICU context,POI_context,,,,,,,kg_nodes,9559604,1
ARDS_POI:02247,nf-kappa-b-activation-in-ards-alveolar-macrophages,NF-kappa B activation in ARDS alveolar macrophages,POI_mechanism,inflammatory-pathway-activation,"Nuclear factor-kappa B is activated in alveolar macrophages from patients with acute respiratory distress syndrome, potentially driving simultaneous upregulation of multiple proinflammatory cytokines.",,DOID:11394,D012128,C0035222,robot_template_row,8706481,1
ARDS_POI:02248,nf-kappa-b-activation,NF-kappa B activation,POI_mechanism,,,,,,,kg_nodes,8706481,1
ARDS_POI:02249,multi-cytokine-expression,Upregulation of multiple proinflammatory cytokines,POI_mechanism,,,,,,,kg_nodes,8706481,1
ARDS_POI:02250,acute-exacerbations-chronic-obstructive-pulmonary-disease,Acute exacerbations of chronic obstructive pulmonary disease,POI_disease,,,,,D011628,C0024117,kg_nodes,11281745,1
ARDS_POI:02251,corticosteroids-for-ards,Corticosteroids for ARDS,POI_intervention,ARDS-treatment,Corticosteroids for the treatment of adult respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,33876268,1
ARDS_POI:02252,reduced-28d-mortality-ards,Reduced 28-day mortality in ARDS,POI_outcome,,,,,D008288,C0023993,kg_nodes,33876268,1
ARDS_POI:02253,reduced-total-lung-volume-ali,Reduced total lung volume in ALI,POI_outcome,,,,,D012128,C0035222,kg_nodes,9817720,1
ARDS_POI:02254,cephalocaudal-gradient-aeration,Cephalocaudal gradient in aeration,POI_outcome,,,,,,,kg_nodes,9817720,1
ARDS_POI:02255,peep-induced-recruitment-gradient,PEEP-induced recruitment gradient,POI_outcome,,,,,,,kg_nodes,9817720,1
ARDS_POI:02256,lower-lobe-volume-loss,Lower lobe volume loss,POI_mechanism,,,,,,,kg_nodes,9817720,1
ARDS_POI:02257,regional-peep-responsiveness-gradient,Regional PEEP responsiveness gradient,POI_outcome,,,,,,,kg_nodes,9817720,1
ARDS_POI:02258,inspiratory-muscle-strength-training,Inspiratory muscle strength training,POI_intervention,weaning-facilitation-strategy,"Inspiratory muscle strength training using a threshold inspiratory device with highest tolerated pressure, performed daily until successful weaning or 28 days.",IMST,,,,robot_template_row,21385346,1
ARDS_POI:02259,inspiratory-muscle-strength-training-imst,Inspiratory muscle strength training,POI_intervention,,,,,,,kg_nodes,21385346,1
ARDS_POI:02260,improved-weaning-outcome,Improved weaning outcome,POI_outcome,,,,,,,kg_nodes,21385346,1
ARDS_POI:02261,failure-to-wean-ventilation,Failure to wean from mechanical ventilation,POI_context,,,,,,,kg_nodes,21385346,1
ARDS_POI:02262,inspiratory-muscle-strength-improvement,Inspiratory muscle strength improvement,POI_mechanism,,,,,,,kg_nodes,21385346,1
ARDS_POI:02263,reduced-ventilator-dependence,Reduced ventilator dependence,POI_outcome,,,,,,,kg_nodes,21385346,1
ARDS_POI:02264,mv-induced-inspiratory-muscle-weakness,Mv Induced Inspiratory Muscle Weakness,POI_mechanism,biological-process,,,,,,mechanism_node,21385346,1
ARDS_POI:02265,inhaled-nitric-oxide-for-ards,Inhaled nitric oxide for ARDS,POI_intervention,vasodilator-therapy,"Inhaled nitric oxide, an endogenous vasodilator, to improve ventilation-perfusion matching and gas exchange in acute respiratory distress syndrome.",inhNO,DOID:11394,D012128,C0035222,robot_template_row,9603127,1
ARDS_POI:02266,inhaled-nitric-oxide-inhno,Inhaled nitric oxide,POI_intervention,,,,,D009561,C0027089,kg_nodes,9603127,1
ARDS_POI:02267,improved-gas-exchange-ards,Improved gas exchange in ARDS,POI_outcome,,,,,,,kg_nodes,9603127,1
ARDS_POI:02268,no-effect-mortality-ards,No effect on mortality in ARDS,POI_outcome,,,,,,,kg_nodes,9603127,1
ARDS_POI:02269,pulmonary-vascular-resistance-reduction,Pulmonary Vascular Resistance Reduction,POI_mechanism,biological-process,,,,,,mechanism_node,9603127,1
ARDS_POI:02270,prone-positioning-covid-19-respiratory-failure,Prone positioning for COVID-19 respiratory failure,POI_intervention,,,,,D011250,C0085188,kg_nodes,33823862,1
ARDS_POI:02271,increased-mortality-covid-19-ards,Increased mortality in COVID-19 ARDS,POI_outcome,,,,,D008171,C0011065,kg_nodes,33823862,1
ARDS_POI:02272,improved-oxygenation-covid-19-ards,Improved oxygenation in COVID-19 ARDS,POI_outcome,,,,,,,kg_nodes,33823862,1
ARDS_POI:02273,no-effect-on-ventilation-covid-19-ards,No effect on ventilation in COVID-19 ARDS,POI_outcome,,,,,,,kg_nodes,33823862,1
ARDS_POI:02274,covid-19-respiratory-failure,COVID-19 respiratory failure,POI_disease,,,,,,,kg_nodes,33823862,1
ARDS_POI:02275,ards-clinical-criteria,ARDS clinical criteria,POI_intervention,diagnostic-criteria,American-European Consensus Conference clinical criteria for diagnosing ARDS,,DOID:11394,D012128,C0035222,robot_template_row,15381517,1
ARDS_POI:02276,ards-autopsy-findings,ARDS autopsy findings,POI_outcome,,,,,,,kg_nodes,15381517,1
ARDS_POI:02277,autopsy-population,Autopsy population,POI_context,,,,,D001271,C0003811,kg_nodes,15381517,1
ARDS_POI:02278,high-flow-nasal-cannula-at-increasing-flow-rates,high-flow nasal cannula at increasing flow rates,POI_intervention,respiratory-support-therapy,"High-flow nasal cannula therapy with stepwise increases in flow rate (30, 45, 60 L/min) to optimize physiologic parameters in acute hypoxemic respiratory failure.",HFNC,DOID:11394,D012128,C0035222,robot_template_row,28762180,1
ARDS_POI:02279,increasing-hfnc-flow-rate,Increasing HFNC flow rate,POI_intervention,,,,,,,kg_nodes,28762180,1
ARDS_POI:02280,reduced-inspiratory-effort,Reduced inspiratory effort,POI_outcome,,,,,,,kg_nodes,28762180,1
ARDS_POI:02281,improved-lung-aeration,Improved lung aeration,POI_outcome,,,,,,,kg_nodes,28762180,1
ARDS_POI:02282,dependent-lung-atelectasis-hfnc,Dependent Lung Atelectasis Hfnc,POI_mechanism,biological-process,,,,,,mechanism_node,28762180,1
ARDS_POI:02283,optimal-hfnc-flow-rate,Optimal Hfnc Flow Rate,POI_mechanism,biological-process,,,,,,mechanism_node,28762180,1
ARDS_POI:02284,reduced-inspiratory-effort-hfnc,Reduced Inspiratory Effort Hfnc,POI_mechanism,biological-process,,,,,,mechanism_node,28762180,1
ARDS_POI:02285,improved-lung-aeration-hfnc,Improved Lung Aeration Hfnc,POI_mechanism,biological-process,,,,,,mechanism_node,28762180,1
ARDS_POI:02286,improved-respiratory-system-compliance-hfnc,Improved Respiratory System Compliance Hfnc,POI_mechanism,biological-process,,,,,,mechanism_node,28762180,1
ARDS_POI:02287,31-day-mortality-increased,Increased 31-day mortality,POI_outcome,,,,,,,kg_nodes,11035684,1
ARDS_POI:02288,high-incidence-elderly,High incidence in elderly,POI_mechanism,,,,,,,kg_nodes,11035684,1
ARDS_POI:02289,reduced-in-hospital-mortality-covid-ards,Reduced in-hospital mortality in COVID-19 ARDS,POI_outcome,,,,,D000744,C0011065,kg_nodes,34127027,1
ARDS_POI:02290,ecmo-duration,Duration of ECMO,POI_outcome,,,,,,,kg_nodes,34127027,1
ARDS_POI:02291,ecmo-weaning-rate,Weaning from ECMO,POI_outcome,,,,,,,kg_nodes,34127027,1
ARDS_POI:02292,ecmo-complications,ECMO complications,POI_outcome,,,,,,,kg_nodes,34127027,1
ARDS_POI:02293,chronic-alcohol-abuse,Chronic alcohol abuse,POI_intervention,,,,,D000230,C0001948,kg_nodes,12626999,1
ARDS_POI:02294,increased-ards-incidence,Increased incidence of ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,12626999,1
ARDS_POI:02295,increased-nonpulmonary-organ-dysfunction-severity,Increased severity of nonpulmonary organ dysfunction,POI_outcome,,,,,D009140,C0018800,kg_nodes,12626999,1
ARDS_POI:02296,peep-and-fio2-titration-to-identify-ards-severity,PEEP and FiO2 titration to identify ARDS severity,POI_intervention,diagnostic-test,"Systematic assessment of oxygenation at different PEEP and FiO2 settings to classify patients into ARDS, ALI, or acute respiratory failure based on lung injury severity.",,DOID:11394,D012128,C0035222,robot_template_row,17585106,1
ARDS_POI:02297,systematic-peep-fio2-titration,Systematic PEEP and FiO2 titration,POI_intervention,,,,,,,kg_nodes,17585106,1
ARDS_POI:02298,oxygenation-defect-classification,Oxygenation defect classification,POI_outcome,,,,,,,kg_nodes,17585106,1
ARDS_POI:02299,variable-lung-injury-ards,Variable lung injury in ARDS,POI_mechanism,,,,,,,kg_nodes,17585106,1
ARDS_POI:02300,palliative-non-invasive-ventilation,Palliative non-invasive ventilation,POI_intervention,palliative-ventilation-strategy,Use of non-invasive ventilation in a palliative care setting for end-stage cancer patients with acute respiratory failure and limited life expectancy.,Palliative NIV,,D004244,C0012833,robot_template_row,23406914,1
ARDS_POI:02301,non-invasive-ventilation-niv-palliative,Palliative non-invasive ventilation,POI_intervention,,,,,,,kg_nodes,23406914,1
ARDS_POI:02302,reduced-dyspnea-opioid-use,Reduced dyspnea and opioid use,POI_outcome,,,,,D004244,C0012833,kg_nodes,23406914,1
ARDS_POI:02303,end-stage-cancer,End-stage cancer,POI_context,,,,,D009369,C0006826,kg_nodes,23406914,1
ARDS_POI:02304,palliative-care,Palliative care context,POI_context,,,,,D010307,C0030705,kg_nodes,23406914,1
ARDS_POI:02305,inappropriately-low-epo-levels-in-critical-illness,inappropriately low EPO levels in critical illness,POI_mechanism,anemia-etiology,Blunted erythropoietin response contributes to the development of anemia in critically ill patients.,,,D000740,C0002385,robot_template_row,9069000,1
ARDS_POI:02306,blunted-epo-response-critical-illness,Blunted EPO response in critical illness,POI_mechanism,,,,,,,kg_nodes,9069000,1
ARDS_POI:02307,epo-deficiency-critical-illness-anemia,EPO deficiency contributing to anemia in critical illness,POI_mechanism,,,,,,,kg_nodes,9069000,1
ARDS_POI:02308,anemia-in-critical-illness,Anemia in critical illness,POI_intervention,,,,,D000740,C0002385,kg_nodes,9069000,1
ARDS_POI:02309,inhaled-nitric-oxide-ino,Inhaled nitric oxide,POI_intervention,,,,,,,kg_nodes,9603111,1
ARDS_POI:02310,no-change-in-sustained-fio2-decrease-72h,No change in sustained FiO2 decrease at 72h,POI_outcome,,,,,,,kg_nodes,9603111,1
ARDS_POI:02311,barotrauma,Barotrauma,POI_outcome,,,,,D001273,C0004561,kg_nodes,14605529|14991090,2
ARDS_POI:02312,underlying-lung-disease,Underlying lung disease,POI_context,,,,,,,kg_nodes,14991090,1
ARDS_POI:02313,increased-barotrauma-risk,Increased barotrauma risk,POI_outcome,,,,,,,kg_nodes,14991090,1
ARDS_POI:02314,home-nasal-positive-pressure-ventilation-nppv,Home nasal positive-pressure ventilation,POI_intervention,,,,,,,kg_nodes,12527605,1
ARDS_POI:02315,chronic-respiratory-failure,Chronic respiratory failure,POI_disease,,,,,,,kg_nodes,9563730|12527605,2
ARDS_POI:02316,direct-lung-injury,Direct lung injury,POI_mechanism,,,,,,,kg_nodes,33464919,1
ARDS_POI:02317,extrapulmonary-ards-trigger,Extrapulmonary ARDS trigger,POI_mechanism,,,,,,,kg_nodes,33464919,1
ARDS_POI:02318,candida-respiratory-colonization,Candida respiratory colonization,POI_context,lung-infection,"Presence of Candida species in respiratory samples of critically ill, mechanically ventilated patients.",,,,,robot_template_row,9279244,1
